sku,category,grossValue,maker,name,quantity,highPrecisionQuantity,branchName
SKU43218,Toys,704.91,BrandD,Running Shoes,30,101,Main Warehouse
SKU24945,Electronics,369.49,BrandE,Headphones,11,736,Main Warehouse
SKU76811,Automotive,409.03,BrandA,Headphones,69,343,North Branch
SKU17965,Toys,401.61,BrandB,Blender,47,779,South Branch
SKU46786,Electronics,569.71,BrandE,Wireless Earbuds,24,592,Secondary Warehouse
SKU71950,Clothing,772.9,BrandB,Running Shoes,54,869,South Branch
SKU20584,Toys,808.19,BrandD,Gaming Console,36,178,Central Depot
SKU59751,Beauty,257.41,BrandE,Running Shoes,37,154,South Branch
SKU51324,Sports,24.72,BrandD,Smartphone,47,483,North Branch
SKU81281,Clothing,706.03,BrandA,Office Chair,14,528,South Branch
SKU57645,Toys,614.17,BrandE,Wireless Earbuds,21,561,Central Depot
SKU74058,Automotive,719.64,BrandE,Smartphone,14,679,Main Warehouse
SKU33909,Furniture,544.2,BrandB,Gaming Console,70,110,Main Warehouse
SKU86282,Toys,601.18,BrandD,Gaming Console,18,860,South Branch
SKU99060,Beauty,165.2,BrandE,Blender,13,299,South Branch
SKU31778,Furniture,727.92,BrandE,Desk Lamp,31,730,Secondary Warehouse
SKU99978,Electronics,306.04,BrandA,Gaming Console,86,633,Central Depot
SKU73293,Sports,25.84,BrandC,Headphones,63,696,Main Warehouse
SKU36413,Electronics,701.48,BrandD,Desk Lamp,96,958,South Branch
SKU17485,Furniture,802.52,BrandE,Gaming Console,1,792,Main Warehouse
SKU89758,Clothing,285.19,BrandD,Desk Lamp,15,748,South Branch
SKU99925,Kitchen,202.94,BrandE,Running Shoes,19,583,South Branch
SKU18670,Toys,656.73,BrandA,Blender,12,913,South Branch
SKU62445,Electronics,495.65,BrandE,Blender,76,733,Secondary Warehouse
SKU37457,Clothing,203.84,BrandC,Smartphone,38,129,South Branch
SKU55077,Beauty,210.55,BrandE,Office Chair,71,412,South Branch
SKU47685,Beauty,300.98,BrandA,Headphones,62,173,South Branch
SKU58179,Automotive,33.93,BrandB,Desk Lamp,9,193,South Branch
SKU65544,Electronics,743.43,BrandB,Smartphone,34,222,Central Depot
SKU69944,Beauty,155.94,BrandA,Headphones,79,940,Central Depot
SKU19897,Sports,113.24,BrandB,Blender,50,853,Main Warehouse
SKU47721,Electronics,765.17,BrandB,Desk Lamp,73,25,North Branch
SKU81252,Beauty,479.15,BrandD,Wireless Earbuds,34,670,South Branch
SKU55226,Beauty,969.52,BrandE,Headphones,13,525,South Branch
SKU18766,Kitchen,898.17,BrandB,Laptop,16,93,Main Warehouse
SKU43870,Electronics,937.88,BrandA,Tablet,66,810,Main Warehouse
SKU41690,Kitchen,715.31,BrandC,Headphones,35,212,Main Warehouse
SKU75047,Automotive,437.19,BrandC,Gaming Console,34,261,South Branch
SKU92484,Toys,107.28,BrandE,Office Chair,58,197,Central Depot
SKU24521,Clothing,412.58,BrandA,Laptop,85,730,North Branch
SKU24503,Beauty,985.27,BrandC,Headphones,86,44,Main Warehouse
SKU26880,Automotive,281.01,BrandD,Gaming Console,27,535,North Branch
SKU41354,Sports,514.78,BrandB,Gaming Console,13,118,North Branch
SKU38763,Clothing,578.72,BrandC,Gaming Console,18,194,North Branch
SKU32241,Beauty,681.75,BrandA,Wireless Earbuds,38,432,Main Warehouse
SKU39277,Furniture,118.92,BrandB,Headphones,77,894,Central Depot
SKU91364,Toys,151.98,BrandE,Tablet,19,290,South Branch
SKU89305,Toys,294.71,BrandC,Blender,94,569,Main Warehouse
SKU90458,Beauty,694.7,BrandE,Laptop,32,314,North Branch
SKU76779,Furniture,275.85,BrandB,Headphones,96,81,South Branch
SKU30940,Beauty,72.4,BrandC,Headphones,80,338,Secondary Warehouse
SKU56590,Clothing,378.65,BrandE,Tablet,55,926,North Branch
SKU32605,Automotive,804.62,BrandA,Laptop,71,923,Main Warehouse
SKU28865,Toys,296.69,BrandA,Office Chair,58,282,North Branch
SKU25912,Kitchen,921.77,BrandD,Office Chair,86,970,Central Depot
SKU27872,Sports,198.65,BrandA,Office Chair,28,563,Main Warehouse
SKU69690,Kitchen,67.21,BrandB,Office Chair,65,244,South Branch
SKU17099,Automotive,970.24,BrandB,Running Shoes,68,806,North Branch
SKU30054,Furniture,63.96,BrandE,Headphones,62,760,Central Depot
SKU14210,Beauty,60.53,BrandB,Headphones,90,353,Secondary Warehouse
SKU69423,Electronics,12.43,BrandB,Laptop,87,423,Secondary Warehouse
SKU76025,Kitchen,309.2,BrandB,Tablet,36,28,South Branch
SKU52818,Clothing,842.11,BrandE,Laptop,94,459,Central Depot
SKU42446,Furniture,986.62,BrandD,Blender,76,848,Main Warehouse
SKU23748,Sports,686.43,BrandD,Desk Lamp,7,55,Central Depot
SKU77293,Toys,943.67,BrandC,Wireless Earbuds,68,230,Main Warehouse
SKU41501,Electronics,182.89,BrandA,Blender,31,205,Central Depot
SKU51637,Automotive,380.36,BrandC,Office Chair,60,71,North Branch
SKU20518,Kitchen,127.32,BrandA,Smartphone,29,464,North Branch
SKU27336,Clothing,259.59,BrandE,Headphones,26,657,Central Depot
SKU26029,Clothing,428.75,BrandB,Headphones,29,877,North Branch
SKU52686,Toys,678.27,BrandA,Blender,68,350,North Branch
SKU38453,Furniture,248.11,BrandD,Laptop,68,255,Secondary Warehouse
SKU73178,Furniture,323.43,BrandD,Running Shoes,31,21,North Branch
SKU62329,Furniture,324.27,BrandB,Smartphone,57,479,Main Warehouse
SKU50336,Toys,849.75,BrandB,Laptop,77,425,South Branch
SKU42468,Kitchen,184.66,BrandC,Wireless Earbuds,24,112,Central Depot
SKU30113,Sports,879.88,BrandE,Laptop,46,416,North Branch
SKU27884,Electronics,941.41,BrandB,Tablet,52,226,North Branch
SKU24855,Kitchen,885.94,BrandD,Running Shoes,8,872,Main Warehouse
SKU67040,Sports,525.18,BrandA,Gaming Console,18,913,North Branch
SKU65162,Toys,884.22,BrandB,Headphones,27,201,Main Warehouse
SKU43755,Electronics,159.61,BrandB,Gaming Console,11,934,Central Depot
SKU21119,Sports,700.71,BrandA,Blender,61,458,North Branch
SKU54988,Furniture,205.87,BrandB,Gaming Console,40,528,Main Warehouse
SKU88813,Electronics,681.45,BrandB,Headphones,90,600,South Branch
SKU54665,Sports,630.46,BrandD,Gaming Console,9,684,Central Depot
SKU31258,Automotive,202.82,BrandE,Laptop,74,792,Central Depot
SKU85009,Electronics,112.33,BrandD,Wireless Earbuds,84,585,South Branch
SKU61473,Sports,653.99,BrandA,Smartphone,97,245,Secondary Warehouse
SKU30814,Sports,75.9,BrandE,Smartphone,24,518,North Branch
SKU98560,Furniture,264.98,BrandB,Blender,43,194,Main Warehouse
SKU35830,Clothing,148.06,BrandC,Headphones,16,683,North Branch
SKU34836,Automotive,750.77,BrandD,Headphones,53,258,Secondary Warehouse
SKU83478,Automotive,65.79,BrandB,Smartphone,54,186,Secondary Warehouse
SKU47438,Furniture,581.03,BrandC,Laptop,87,462,Secondary Warehouse
SKU20644,Sports,798.95,BrandB,Wireless Earbuds,53,946,Secondary Warehouse
SKU88567,Toys,405.13,BrandD,Tablet,95,274,North Branch
SKU54766,Beauty,34.95,BrandB,Laptop,41,544,South Branch
SKU81409,Furniture,872.91,BrandE,Office Chair,72,974,Secondary Warehouse
SKU22005,Sports,527.68,BrandE,Blender,35,194,South Branch
SKU13977,Furniture,183.22,BrandE,Desk Lamp,60,104,South Branch
SKU42060,Electronics,272.61,BrandC,Blender,78,363,Central Depot
SKU24353,Electronics,96.55,BrandA,Desk Lamp,29,139,Main Warehouse
SKU71241,Toys,965.58,BrandC,Blender,78,690,Central Depot
SKU84896,Electronics,332.4,BrandC,Tablet,57,976,North Branch
SKU54599,Electronics,347.75,BrandE,Tablet,47,54,North Branch
SKU42795,Clothing,597.14,BrandD,Wireless Earbuds,90,428,Main Warehouse
SKU29200,Sports,562.3,BrandE,Office Chair,37,130,North Branch
SKU32272,Clothing,897.92,BrandB,Laptop,68,110,South Branch
SKU70397,Electronics,967.98,BrandC,Laptop,16,254,South Branch
SKU19125,Electronics,741.9,BrandE,Laptop,70,607,Central Depot
SKU45219,Clothing,367.23,BrandC,Headphones,42,55,North Branch
SKU13771,Kitchen,589.27,BrandE,Wireless Earbuds,61,119,South Branch
SKU53162,Furniture,237.81,BrandE,Tablet,59,638,North Branch
SKU35354,Electronics,234.67,BrandE,Running Shoes,5,730,Secondary Warehouse
SKU27953,Beauty,475.26,BrandD,Wireless Earbuds,71,910,Main Warehouse
SKU53424,Automotive,744.61,BrandC,Blender,5,386,North Branch
SKU64066,Electronics,480.36,BrandD,Gaming Console,51,253,North Branch
SKU80351,Toys,764.22,BrandD,Smartphone,89,244,South Branch
SKU10933,Clothing,591.21,BrandE,Office Chair,78,919,South Branch
SKU38647,Electronics,221.71,BrandD,Wireless Earbuds,78,35,North Branch
SKU24750,Sports,201.9,BrandD,Headphones,20,15,Central Depot
SKU49915,Clothing,749.21,BrandD,Headphones,88,579,North Branch
SKU29084,Sports,202.55,BrandA,Running Shoes,72,47,Secondary Warehouse
SKU78271,Toys,848.22,BrandA,Gaming Console,33,287,Secondary Warehouse
SKU14329,Beauty,131.46,BrandD,Gaming Console,9,821,Main Warehouse
SKU10666,Electronics,941.82,BrandD,Running Shoes,38,526,South Branch
SKU59939,Furniture,624.4,BrandD,Laptop,63,417,North Branch
SKU63330,Kitchen,961.25,BrandA,Smartphone,75,911,Main Warehouse
SKU17701,Automotive,207.71,BrandE,Headphones,80,454,Central Depot
SKU40148,Automotive,280.59,BrandB,Running Shoes,26,947,Secondary Warehouse
SKU53293,Automotive,766.69,BrandC,Laptop,21,478,North Branch
SKU85123,Sports,127.89,BrandE,Laptop,83,357,Central Depot
SKU10582,Electronics,76.54,BrandE,Wireless Earbuds,36,148,Main Warehouse
SKU93924,Clothing,816.02,BrandC,Office Chair,15,487,Secondary Warehouse
SKU25000,Clothing,34.09,BrandD,Smartphone,33,156,South Branch
SKU28085,Electronics,394.22,BrandD,Running Shoes,43,324,Secondary Warehouse
SKU97068,Beauty,69.04,BrandE,Running Shoes,28,804,North Branch
SKU23574,Clothing,461.11,BrandD,Headphones,55,416,Secondary Warehouse
SKU58643,Clothing,794.28,BrandD,Gaming Console,81,689,South Branch
SKU80117,Toys,57.28,BrandD,Desk Lamp,47,190,South Branch
SKU52912,Beauty,356.07,BrandD,Gaming Console,71,430,South Branch
SKU27744,Automotive,845.9,BrandE,Wireless Earbuds,80,811,Main Warehouse
SKU31668,Automotive,690.12,BrandE,Office Chair,57,152,South Branch
SKU64559,Kitchen,826.01,BrandB,Laptop,65,41,Secondary Warehouse
SKU27537,Toys,441.5,BrandD,Headphones,44,847,Central Depot
SKU72630,Beauty,928.91,BrandD,Laptop,3,848,Central Depot
SKU38049,Furniture,765.11,BrandD,Running Shoes,75,632,Secondary Warehouse
SKU95008,Sports,492.22,BrandD,Blender,17,725,South Branch
SKU92563,Automotive,234.95,BrandC,Headphones,99,935,Main Warehouse
SKU36499,Clothing,140.83,BrandC,Gaming Console,12,212,South Branch
SKU96896,Beauty,748.05,BrandD,Smartphone,10,246,North Branch
SKU51496,Sports,331.32,BrandC,Laptop,31,950,Main Warehouse
SKU90368,Electronics,357.89,BrandB,Smartphone,3,204,North Branch
SKU48329,Electronics,514.02,BrandD,Laptop,74,254,Secondary Warehouse
SKU84171,Sports,118.33,BrandA,Smartphone,82,157,Main Warehouse
SKU84728,Furniture,495.65,BrandA,Office Chair,49,661,North Branch
SKU16992,Kitchen,655.53,BrandA,Laptop,70,881,Main Warehouse
SKU86995,Kitchen,484.58,BrandC,Tablet,33,637,South Branch
SKU61356,Kitchen,440.44,BrandB,Smartphone,50,723,Secondary Warehouse
SKU94786,Automotive,327.67,BrandB,Gaming Console,87,402,South Branch
SKU91788,Clothing,402.77,BrandA,Wireless Earbuds,1,176,Secondary Warehouse
SKU12431,Automotive,862.34,BrandB,Running Shoes,96,392,Secondary Warehouse
SKU94211,Toys,390.61,BrandD,Smartphone,90,135,Secondary Warehouse
SKU10822,Electronics,376.18,BrandE,Blender,90,805,North Branch
SKU94592,Sports,740.57,BrandD,Laptop,21,256,South Branch
SKU39361,Furniture,311.84,BrandE,Wireless Earbuds,16,97,Main Warehouse
SKU44878,Kitchen,858.27,BrandD,Desk Lamp,58,531,Secondary Warehouse
SKU99520,Kitchen,618.5,BrandE,Desk Lamp,23,224,South Branch
SKU95269,Electronics,337.61,BrandD,Gaming Console,73,791,Main Warehouse
SKU59461,Electronics,785.77,BrandE,Laptop,86,267,North Branch
SKU94001,Clothing,584.37,BrandA,Wireless Earbuds,19,765,Secondary Warehouse
SKU20614,Beauty,815.1,BrandB,Headphones,100,282,Secondary Warehouse
SKU25877,Sports,739.84,BrandA,Laptop,35,826,Central Depot
SKU51050,Automotive,176.15,BrandE,Tablet,8,405,North Branch
SKU13620,Toys,634.87,BrandA,Gaming Console,77,600,Secondary Warehouse
SKU52282,Sports,160.3,BrandB,Blender,76,225,North Branch
SKU14065,Beauty,718.35,BrandE,Office Chair,63,55,Secondary Warehouse
SKU89599,Kitchen,244.56,BrandD,Office Chair,72,224,South Branch
SKU15849,Kitchen,179.19,BrandC,Running Shoes,25,501,Central Depot
SKU55595,Sports,941.37,BrandE,Office Chair,93,678,Central Depot
SKU59193,Toys,603.55,BrandA,Desk Lamp,71,491,Central Depot
SKU61670,Furniture,562.74,BrandC,Desk Lamp,20,567,Secondary Warehouse
SKU13121,Clothing,907.36,BrandC,Tablet,19,966,South Branch
SKU14874,Furniture,102.67,BrandE,Gaming Console,79,302,Main Warehouse
SKU29423,Sports,741.26,BrandB,Gaming Console,35,515,South Branch
SKU26774,Clothing,805.23,BrandC,Headphones,10,92,North Branch
SKU74499,Automotive,359.06,BrandA,Office Chair,30,760,South Branch
SKU22295,Beauty,982.15,BrandB,Wireless Earbuds,61,719,Central Depot
SKU51365,Beauty,461.22,BrandC,Smartphone,98,874,Main Warehouse
SKU79046,Kitchen,934.95,BrandC,Gaming Console,56,655,Main Warehouse
SKU45277,Clothing,609.89,BrandE,Desk Lamp,42,409,Secondary Warehouse
SKU37607,Automotive,890.75,BrandB,Gaming Console,57,930,Secondary Warehouse
SKU79852,Automotive,16.44,BrandD,Headphones,96,814,Central Depot
SKU19542,Automotive,887.75,BrandB,Running Shoes,88,803,Secondary Warehouse
SKU83098,Electronics,210.4,BrandE,Smartphone,29,985,South Branch
SKU48714,Beauty,884.56,BrandB,Office Chair,87,273,South Branch
SKU74188,Automotive,921.45,BrandB,Desk Lamp,72,497,Secondary Warehouse
SKU46668,Automotive,661.25,BrandD,Tablet,38,716,Main Warehouse
SKU61982,Clothing,51.29,BrandA,Laptop,35,322,Central Depot
SKU10550,Clothing,70.61,BrandA,Gaming Console,1,363,Central Depot
SKU21070,Electronics,480.69,BrandB,Tablet,90,745,Main Warehouse
SKU20580,Electronics,338.25,BrandA,Laptop,86,527,Main Warehouse
SKU19413,Automotive,532.97,BrandB,Smartphone,5,455,Central Depot
SKU66084,Kitchen,378.45,BrandA,Laptop,55,356,Central Depot
SKU13530,Toys,380.58,BrandD,Running Shoes,19,309,South Branch
SKU82132,Automotive,33.39,BrandD,Office Chair,71,39,Main Warehouse
SKU63792,Toys,214.87,BrandB,Desk Lamp,69,919,Main Warehouse
SKU16019,Toys,382.01,BrandA,Desk Lamp,27,547,Main Warehouse
SKU96766,Furniture,198.3,BrandD,Office Chair,1,824,Main Warehouse
SKU14062,Toys,867.95,BrandA,Headphones,6,307,South Branch
SKU50236,Furniture,74.89,BrandA,Headphones,30,388,Main Warehouse
SKU72583,Automotive,52.95,BrandD,Smartphone,36,357,Secondary Warehouse
SKU15458,Automotive,424.85,BrandB,Running Shoes,77,409,Secondary Warehouse
SKU70764,Sports,360.71,BrandA,Wireless Earbuds,81,31,Central Depot
SKU98131,Kitchen,750.7,BrandD,Smartphone,21,196,Secondary Warehouse
SKU64420,Electronics,953.67,BrandE,Smartphone,2,954,South Branch
SKU34442,Furniture,904.25,BrandD,Smartphone,66,999,Secondary Warehouse
SKU98269,Kitchen,58.21,BrandE,Running Shoes,85,901,South Branch
SKU36833,Beauty,623.26,BrandE,Smartphone,77,891,Main Warehouse
SKU74419,Sports,579.1,BrandA,Wireless Earbuds,54,474,Main Warehouse
SKU87857,Clothing,612.49,BrandB,Headphones,21,882,South Branch
SKU77365,Electronics,911.63,BrandA,Tablet,4,580,South Branch
SKU90627,Kitchen,760.81,BrandB,Office Chair,75,335,North Branch
SKU85928,Furniture,601.62,BrandA,Blender,74,834,Secondary Warehouse
SKU81213,Beauty,787.16,BrandE,Desk Lamp,33,169,Main Warehouse
SKU86702,Furniture,909.56,BrandD,Headphones,25,440,North Branch
SKU80902,Electronics,314.65,BrandE,Smartphone,51,676,Secondary Warehouse
SKU33585,Clothing,483.18,BrandE,Laptop,64,252,North Branch
SKU12561,Sports,923.92,BrandE,Office Chair,36,549,Central Depot
SKU14835,Sports,441.4,BrandD,Desk Lamp,5,108,North Branch
SKU40912,Kitchen,596.8,BrandE,Office Chair,3,35,Central Depot
SKU62457,Beauty,486.33,BrandE,Gaming Console,26,482,Central Depot
SKU18450,Beauty,881.48,BrandC,Headphones,2,590,North Branch
SKU40940,Furniture,218.89,BrandB,Office Chair,8,774,North Branch
SKU91623,Electronics,529.31,BrandD,Headphones,7,508,South Branch
SKU80406,Beauty,687.18,BrandB,Blender,69,888,Main Warehouse
SKU95815,Automotive,859.06,BrandC,Smartphone,15,755,North Branch
SKU54863,Automotive,914.45,BrandD,Tablet,71,162,South Branch
SKU77184,Clothing,207.37,BrandB,Running Shoes,52,253,Main Warehouse
SKU55304,Kitchen,675.52,BrandA,Blender,70,864,Central Depot
SKU91470,Clothing,519.61,BrandE,Blender,27,670,South Branch
SKU80193,Kitchen,513.05,BrandB,Smartphone,18,69,Central Depot
SKU55415,Furniture,75.75,BrandC,Office Chair,98,772,Main Warehouse
SKU55776,Kitchen,155.96,BrandA,Tablet,48,908,Secondary Warehouse
SKU51395,Sports,522.74,BrandC,Tablet,40,514,Central Depot
SKU60274,Clothing,952,BrandE,Office Chair,91,217,Central Depot
SKU57427,Sports,641.97,BrandB,Desk Lamp,98,978,Main Warehouse
SKU14735,Electronics,986.11,BrandB,Office Chair,94,764,Secondary Warehouse
SKU40859,Clothing,246.71,BrandC,Smartphone,63,636,South Branch
SKU94389,Toys,475.07,BrandC,Office Chair,28,8,Secondary Warehouse
SKU88073,Toys,716.32,BrandC,Desk Lamp,31,959,Secondary Warehouse
SKU38478,Automotive,245.32,BrandB,Headphones,72,41,Secondary Warehouse
SKU34016,Kitchen,495.85,BrandE,Running Shoes,2,543,North Branch
SKU76417,Electronics,817.93,BrandD,Laptop,81,879,Secondary Warehouse
SKU97328,Sports,20.04,BrandD,Wireless Earbuds,74,248,Central Depot
SKU62420,Beauty,340.33,BrandC,Tablet,14,390,Secondary Warehouse
SKU39216,Electronics,584.08,BrandD,Laptop,11,961,Secondary Warehouse
SKU40275,Toys,335.46,BrandA,Laptop,98,705,North Branch
SKU87893,Furniture,467.75,BrandC,Tablet,84,602,Main Warehouse
SKU74772,Kitchen,337.9,BrandB,Desk Lamp,34,990,Central Depot
SKU14740,Toys,625.82,BrandC,Wireless Earbuds,86,158,Secondary Warehouse
SKU90222,Kitchen,931.97,BrandB,Blender,18,633,Secondary Warehouse
SKU72948,Kitchen,318.25,BrandE,Office Chair,14,325,Secondary Warehouse
SKU21666,Kitchen,286.59,BrandA,Wireless Earbuds,78,316,Central Depot
SKU65215,Sports,129.64,BrandC,Gaming Console,63,426,Secondary Warehouse
SKU18342,Kitchen,223,BrandB,Gaming Console,59,170,Central Depot
SKU70620,Furniture,75,BrandB,Office Chair,5,915,Secondary Warehouse
SKU43103,Electronics,41.92,BrandC,Tablet,25,882,Central Depot
SKU64130,Clothing,486.07,BrandB,Running Shoes,62,655,South Branch
SKU77950,Automotive,692.39,BrandB,Smartphone,16,995,Secondary Warehouse
SKU43899,Sports,521.71,BrandD,Tablet,60,953,South Branch
SKU70364,Clothing,561.77,BrandE,Office Chair,97,119,Main Warehouse
SKU26395,Sports,780.29,BrandC,Office Chair,4,922,Main Warehouse
SKU89084,Clothing,414,BrandB,Blender,18,66,Central Depot
SKU93344,Automotive,540.62,BrandC,Gaming Console,95,834,Secondary Warehouse
SKU47020,Electronics,944.84,BrandA,Laptop,72,781,Central Depot
SKU49191,Sports,906.48,BrandE,Running Shoes,65,986,Main Warehouse
SKU26496,Furniture,172.27,BrandD,Headphones,88,472,Secondary Warehouse
SKU24905,Beauty,904.36,BrandC,Gaming Console,69,16,Central Depot
SKU82717,Furniture,978.99,BrandB,Smartphone,63,490,Main Warehouse
SKU67903,Automotive,304.54,BrandE,Gaming Console,90,337,Central Depot
SKU14095,Automotive,372.62,BrandD,Smartphone,27,816,South Branch
SKU62346,Furniture,279.42,BrandD,Running Shoes,92,408,South Branch
SKU53137,Automotive,155.95,BrandA,Office Chair,11,682,Secondary Warehouse
SKU66535,Sports,267.83,BrandB,Wireless Earbuds,36,901,North Branch
SKU26550,Toys,709.9,BrandB,Wireless Earbuds,100,629,Central Depot
SKU29983,Clothing,398.26,BrandA,Headphones,59,732,Central Depot
SKU60960,Clothing,654.3,BrandB,Running Shoes,64,525,North Branch
SKU76954,Sports,306.96,BrandC,Office Chair,99,600,Secondary Warehouse
SKU70803,Kitchen,152.54,BrandE,Running Shoes,33,220,North Branch
SKU81379,Kitchen,346.89,BrandE,Headphones,92,212,Central Depot
SKU62915,Automotive,585.81,BrandA,Tablet,90,355,Main Warehouse
SKU28841,Sports,971.3,BrandC,Desk Lamp,15,72,Secondary Warehouse
SKU38107,Sports,462.47,BrandA,Headphones,81,59,Secondary Warehouse
SKU10876,Sports,196.93,BrandE,Smartphone,70,89,Central Depot
SKU16645,Beauty,423.78,BrandA,Blender,84,373,North Branch
SKU80199,Electronics,913.33,BrandE,Blender,23,60,Secondary Warehouse
SKU75684,Sports,235.91,BrandD,Gaming Console,12,522,Secondary Warehouse
SKU18798,Electronics,306.57,BrandB,Tablet,56,270,South Branch
SKU60205,Kitchen,597.01,BrandC,Laptop,78,990,Central Depot
SKU49684,Automotive,480.98,BrandC,Desk Lamp,22,431,South Branch
SKU65011,Automotive,714.09,BrandE,Office Chair,52,26,Main Warehouse
SKU81750,Toys,550.9,BrandC,Blender,56,576,Central Depot
SKU81510,Kitchen,382.29,BrandE,Headphones,40,108,North Branch
SKU44135,Furniture,279.18,BrandC,Desk Lamp,97,258,Secondary Warehouse
SKU39806,Kitchen,961.66,BrandA,Running Shoes,14,870,South Branch
SKU87735,Kitchen,725.98,BrandD,Wireless Earbuds,1,893,Main Warehouse
SKU83938,Kitchen,877.63,BrandD,Gaming Console,8,144,South Branch
