id,key,value
27135,MembershipLevel,Bronze
27136,PriorityCustomer,Yes
27137,MembershipLevel,Platinum
27138,SpecialOffer,SummerSale2024
27139,DiscountApplied,10%
27140,MembershipLevel,Gold
27141,SpecialOffer,SpringSale2024
27142,PriorityCustomer,Yes
27143,DiscountApplied,40%
27144,PriorityCustomer,No
27145,MembershipLevel,Platinum
27146,SpecialOffer,SpringSale2024
27147,MembershipLevel,Bronze
27148,DiscountApplied,10%
27149,MembershipLevel,Gold
27150,MembershipLevel,Silver
27151,MembershipLevel,Gold
27152,DiscountApplied,10%
27153,MembershipLevel,Platinum
27154,MembershipLevel,Platinum
27155,PriorityCustomer,No
27156,MembershipLevel,Bronze
27157,SpecialOffer,SummerSale2024
27158,DiscountApplied,30%
27159,SpecialOffer,SummerSale2024
27160,PriorityCustomer,Yes
27161,SpecialOffer,WinterSale2024
27162,SpecialOffer,WinterSale2024
27163,SpecialOffer,HolidaySale2024
27164,PriorityCustomer,No
27165,SpecialOffer,SpringSale2024
27166,SpecialOffer,WinterSale2024
27167,PriorityCustomer,No
27168,PriorityCustomer,No
27169,PriorityCustomer,Yes
27170,MembershipLevel,Gold
27171,MembershipLevel,Gold
27172,SpecialOffer,HolidaySale2024
27173,DiscountApplied,10%
27174,SpecialOffer,SpringSale2024
27175,PriorityCustomer,No
27176,DiscountApplied,20%
27177,DiscountApplied,20%
27178,MembershipLevel,Silver
27179,MembershipLevel,Platinum
27180,DiscountApplied,20%
27181,PriorityCustomer,No
27182,DiscountApplied,40%
27183,PriorityCustomer,Yes
27184,DiscountApplied,10%
27185,SpecialOffer,SpringSale2024
27186,DiscountApplied,10%
27187,PriorityCustomer,Yes
27188,SpecialOffer,SummerSale2024
27189,DiscountApplied,30%
27190,DiscountApplied,10%
27191,SpecialOffer,HolidaySale2024
27192,DiscountApplied,10%
27193,SpecialOffer,SummerSale2024
27194,DiscountApplied,40%
27195,PriorityCustomer,Yes
27196,PriorityCustomer,No
27197,SpecialOffer,WinterSale2024
27198,PriorityCustomer,No
27199,SpecialOffer,SummerSale2024
27200,DiscountApplied,40%
27201,MembershipLevel,Bronze
27202,PriorityCustomer,Yes
27203,SpecialOffer,WinterSale2024
27204,DiscountApplied,10%
27205,MembershipLevel,Bronze
27206,PriorityCustomer,Yes
27207,PriorityCustomer,No
27208,PriorityCustomer,Yes
27209,PriorityCustomer,No
27210,SpecialOffer,HolidaySale2024
27211,SpecialOffer,SpringSale2024
27212,SpecialOffer,HolidaySale2024
27213,MembershipLevel,Bronze
27214,PriorityCustomer,Yes
27215,DiscountApplied,40%
27216,DiscountApplied,40%
27217,DiscountApplied,10%
27218,DiscountApplied,20%
27219,DiscountApplied,10%
27220,SpecialOffer,SpringSale2024
27221,DiscountApplied,20%
27222,DiscountApplied,10%
27223,SpecialOffer,WinterSale2024
27224,PriorityCustomer,Yes
27225,MembershipLevel,Platinum
27226,PriorityCustomer,No
27227,DiscountApplied,40%
27228,MembershipLevel,Platinum
27229,SpecialOffer,WinterSale2024
27230,DiscountApplied,30%
27231,PriorityCustomer,No
27232,DiscountApplied,20%
27233,MembershipLevel,Gold
27234,SpecialOffer,HolidaySale2024
27235,SpecialOffer,HolidaySale2024
27236,SpecialOffer,HolidaySale2024
27237,PriorityCustomer,Yes
27238,SpecialOffer,SummerSale2024
27239,MembershipLevel,Gold
27240,MembershipLevel,Platinum
27241,DiscountApplied,40%
27242,SpecialOffer,SpringSale2024
27243,PriorityCustomer,No
27244,SpecialOffer,WinterSale2024
27245,MembershipLevel,Gold
27246,SpecialOffer,WinterSale2024
27247,PriorityCustomer,Yes
27248,MembershipLevel,Silver
27249,PriorityCustomer,No
27250,PriorityCustomer,No
27251,SpecialOffer,SummerSale2024
27252,PriorityCustomer,Yes
27253,PriorityCustomer,No
27254,DiscountApplied,40%
27255,PriorityCustomer,Yes
27256,PriorityCustomer,No
27257,DiscountApplied,10%
27258,MembershipLevel,Platinum
27259,MembershipLevel,Bronze
27260,PriorityCustomer,No
27261,PriorityCustomer,Yes
27262,SpecialOffer,SpringSale2024
27263,DiscountApplied,30%
27264,DiscountApplied,30%
27265,PriorityCustomer,No
27266,DiscountApplied,30%
27267,MembershipLevel,Platinum
27268,SpecialOffer,WinterSale2024
27269,PriorityCustomer,Yes
27270,SpecialOffer,HolidaySale2024
27271,DiscountApplied,10%
27272,PriorityCustomer,Yes
27273,DiscountApplied,40%
27274,MembershipLevel,Bronze
27275,SpecialOffer,SummerSale2024
27276,PriorityCustomer,Yes
27277,PriorityCustomer,Yes
27278,PriorityCustomer,Yes
27279,DiscountApplied,10%
27280,DiscountApplied,40%
27281,MembershipLevel,Silver
27282,DiscountApplied,30%
27283,DiscountApplied,20%
27284,DiscountApplied,40%
27285,MembershipLevel,Gold
27286,MembershipLevel,Bronze
27287,MembershipLevel,Silver
27288,MembershipLevel,Silver
27289,DiscountApplied,40%
27290,DiscountApplied,30%
27291,SpecialOffer,HolidaySale2024
27292,SpecialOffer,SpringSale2024
27293,MembershipLevel,Bronze
27294,DiscountApplied,10%
27295,SpecialOffer,SummerSale2024
27296,PriorityCustomer,No
27297,MembershipLevel,Gold
27298,SpecialOffer,WinterSale2024
27299,PriorityCustomer,No
27300,PriorityCustomer,Yes
27301,PriorityCustomer,Yes
27302,PriorityCustomer,Yes
27303,PriorityCustomer,No
27304,DiscountApplied,40%
27305,SpecialOffer,SpringSale2024
27306,SpecialOffer,SummerSale2024
27307,PriorityCustomer,Yes
27308,MembershipLevel,Bronze
27309,PriorityCustomer,No
27310,SpecialOffer,WinterSale2024
27311,DiscountApplied,20%
27312,MembershipLevel,Bronze
27313,PriorityCustomer,Yes
27314,SpecialOffer,SummerSale2024
27315,PriorityCustomer,Yes
27316,MembershipLevel,Silver
27317,PriorityCustomer,Yes
27318,PriorityCustomer,No
27319,SpecialOffer,SpringSale2024
27320,PriorityCustomer,No
27321,DiscountApplied,20%
27322,SpecialOffer,SummerSale2024
27323,SpecialOffer,SpringSale2024
27324,SpecialOffer,HolidaySale2024
27325,PriorityCustomer,Yes
27326,PriorityCustomer,No
27327,MembershipLevel,Bronze
27328,SpecialOffer,SummerSale2024
27329,SpecialOffer,WinterSale2024
27330,SpecialOffer,SpringSale2024
27331,DiscountApplied,10%
27332,SpecialOffer,SpringSale2024
27333,MembershipLevel,Platinum
27334,PriorityCustomer,No
27335,MembershipLevel,Bronze
27336,SpecialOffer,SummerSale2024
27337,PriorityCustomer,No
27338,PriorityCustomer,Yes
27339,PriorityCustomer,No
27340,MembershipLevel,Bronze
27341,DiscountApplied,20%
27342,SpecialOffer,SummerSale2024
27343,SpecialOffer,WinterSale2024
27344,DiscountApplied,40%
27345,PriorityCustomer,Yes
27346,PriorityCustomer,No
27347,SpecialOffer,WinterSale2024
27348,DiscountApplied,40%
27349,SpecialOffer,HolidaySale2024
27350,SpecialOffer,SummerSale2024
27351,DiscountApplied,10%
27352,PriorityCustomer,No
27353,DiscountApplied,10%
27354,SpecialOffer,SummerSale2024
27355,MembershipLevel,Bronze
27356,DiscountApplied,30%
27357,SpecialOffer,HolidaySale2024
27358,SpecialOffer,WinterSale2024
27359,SpecialOffer,WinterSale2024
27360,SpecialOffer,WinterSale2024
27361,SpecialOffer,SpringSale2024
27362,SpecialOffer,SpringSale2024
27363,MembershipLevel,Bronze
27364,DiscountApplied,30%
27365,SpecialOffer,SummerSale2024
27366,MembershipLevel,Platinum
27367,SpecialOffer,SummerSale2024
27368,PriorityCustomer,Yes
27369,DiscountApplied,30%
27370,PriorityCustomer,No
27371,MembershipLevel,Bronze
27372,MembershipLevel,Silver
27373,MembershipLevel,Bronze
27374,DiscountApplied,40%
27375,PriorityCustomer,No
27376,DiscountApplied,20%
27377,PriorityCustomer,No
27378,PriorityCustomer,No
27379,PriorityCustomer,Yes
27380,PriorityCustomer,No
27381,SpecialOffer,SummerSale2024
27382,PriorityCustomer,No
27383,MembershipLevel,Silver
27384,PriorityCustomer,Yes
27385,PriorityCustomer,No
27386,PriorityCustomer,No
27387,MembershipLevel,Bronze
27388,DiscountApplied,30%
27389,SpecialOffer,SpringSale2024
27390,PriorityCustomer,Yes
27391,PriorityCustomer,No
27392,MembershipLevel,Bronze
27393,MembershipLevel,Platinum
27394,SpecialOffer,HolidaySale2024
27395,MembershipLevel,Gold
27396,MembershipLevel,Bronze
27397,PriorityCustomer,No
27398,SpecialOffer,SpringSale2024
27399,SpecialOffer,WinterSale2024
27400,MembershipLevel,Gold
27401,PriorityCustomer,Yes
27402,SpecialOffer,WinterSale2024
27403,DiscountApplied,40%
27404,DiscountApplied,40%
27405,DiscountApplied,40%
27406,PriorityCustomer,No
27407,MembershipLevel,Silver
27408,SpecialOffer,SpringSale2024
27409,MembershipLevel,Bronze
27410,SpecialOffer,WinterSale2024
27411,DiscountApplied,30%
27412,PriorityCustomer,No
27413,PriorityCustomer,Yes
27414,DiscountApplied,40%
27415,SpecialOffer,HolidaySale2024
27416,SpecialOffer,SpringSale2024
27417,MembershipLevel,Gold
27418,DiscountApplied,40%
27419,SpecialOffer,WinterSale2024
27420,PriorityCustomer,Yes
27421,DiscountApplied,20%
27422,PriorityCustomer,No
27423,MembershipLevel,Bronze
27424,MembershipLevel,Gold
27425,MembershipLevel,Platinum
27426,DiscountApplied,10%
27427,MembershipLevel,Gold
27428,MembershipLevel,Platinum
27429,DiscountApplied,40%
27430,SpecialOffer,SpringSale2024
27431,DiscountApplied,30%
27432,PriorityCustomer,No
27433,PriorityCustomer,Yes
27434,PriorityCustomer,No
27435,DiscountApplied,20%
27436,PriorityCustomer,Yes
27437,PriorityCustomer,Yes
27438,PriorityCustomer,Yes
27439,DiscountApplied,30%
27440,SpecialOffer,SummerSale2024
27441,SpecialOffer,WinterSale2024
27442,SpecialOffer,HolidaySale2024
27443,MembershipLevel,Bronze
27444,PriorityCustomer,No
27445,SpecialOffer,WinterSale2024
27446,PriorityCustomer,No
27447,MembershipLevel,Gold
27448,PriorityCustomer,No
27449,MembershipLevel,Bronze
27450,MembershipLevel,Platinum
27451,PriorityCustomer,Yes
27452,PriorityCustomer,Yes
27453,DiscountApplied,20%
27454,DiscountApplied,30%
27455,DiscountApplied,30%
27456,SpecialOffer,WinterSale2024
27457,MembershipLevel,Silver
27458,DiscountApplied,40%
27459,DiscountApplied,40%
27460,DiscountApplied,40%
27461,SpecialOffer,SummerSale2024
27462,PriorityCustomer,Yes
27463,PriorityCustomer,No
27464,MembershipLevel,Gold
27465,PriorityCustomer,No
27466,MembershipLevel,Bronze
27467,PriorityCustomer,Yes
27468,MembershipLevel,Silver
27469,SpecialOffer,WinterSale2024
27470,DiscountApplied,30%
27471,PriorityCustomer,Yes
27472,MembershipLevel,Bronze
27473,PriorityCustomer,Yes
27474,MembershipLevel,Bronze
27475,SpecialOffer,HolidaySale2024
27476,PriorityCustomer,Yes
27477,SpecialOffer,HolidaySale2024
27478,DiscountApplied,40%
27479,PriorityCustomer,No
27480,MembershipLevel,Gold
27481,SpecialOffer,SpringSale2024
27482,MembershipLevel,Platinum
27483,PriorityCustomer,Yes
27484,DiscountApplied,40%
27485,SpecialOffer,WinterSale2024
27486,PriorityCustomer,No
27487,MembershipLevel,Gold
27488,MembershipLevel,Silver
27489,MembershipLevel,Bronze
27490,PriorityCustomer,Yes
27491,SpecialOffer,HolidaySale2024
27492,DiscountApplied,20%
27493,MembershipLevel,Platinum
27494,MembershipLevel,Platinum
27495,SpecialOffer,WinterSale2024
27496,PriorityCustomer,No
27497,PriorityCustomer,Yes
27498,MembershipLevel,Gold
27499,PriorityCustomer,No
27500,DiscountApplied,20%
27501,MembershipLevel,Silver
27502,PriorityCustomer,Yes
27503,PriorityCustomer,No
27504,DiscountApplied,30%
27505,MembershipLevel,Platinum
27506,DiscountApplied,30%
27507,PriorityCustomer,Yes
27508,SpecialOffer,HolidaySale2024
27509,SpecialOffer,SpringSale2024
27510,SpecialOffer,HolidaySale2024
27511,SpecialOffer,WinterSale2024
27512,MembershipLevel,Silver
27513,SpecialOffer,SpringSale2024
27514,MembershipLevel,Bronze
27515,DiscountApplied,40%
27516,DiscountApplied,40%
27517,DiscountApplied,30%
27518,PriorityCustomer,No
27519,MembershipLevel,Bronze
27520,PriorityCustomer,No
27521,DiscountApplied,20%
27522,DiscountApplied,10%
27523,PriorityCustomer,Yes
27524,DiscountApplied,10%
27525,PriorityCustomer,Yes
27526,SpecialOffer,SpringSale2024
27527,DiscountApplied,40%
27528,PriorityCustomer,Yes
27529,DiscountApplied,10%
27530,PriorityCustomer,Yes
27531,SpecialOffer,SpringSale2024
27532,MembershipLevel,Platinum
27533,DiscountApplied,30%
27534,SpecialOffer,WinterSale2024
27535,PriorityCustomer,Yes
27536,PriorityCustomer,Yes
27537,DiscountApplied,20%
27538,PriorityCustomer,Yes
27539,SpecialOffer,HolidaySale2024
27540,PriorityCustomer,Yes
27541,MembershipLevel,Platinum
27542,SpecialOffer,SpringSale2024
27543,PriorityCustomer,Yes
27544,PriorityCustomer,No
27545,SpecialOffer,HolidaySale2024
27546,MembershipLevel,Platinum
27547,MembershipLevel,Gold
27548,PriorityCustomer,No
27549,MembershipLevel,Gold
27550,PriorityCustomer,No
27551,MembershipLevel,Gold
27552,MembershipLevel,Bronze
27553,MembershipLevel,Gold
27554,DiscountApplied,40%
27555,SpecialOffer,HolidaySale2024
27556,SpecialOffer,SpringSale2024
27557,MembershipLevel,Silver
27558,SpecialOffer,SpringSale2024
27559,SpecialOffer,SpringSale2024
27560,MembershipLevel,Bronze
27561,PriorityCustomer,No
27562,DiscountApplied,30%
27563,SpecialOffer,HolidaySale2024
27564,PriorityCustomer,Yes
27565,SpecialOffer,HolidaySale2024
27566,DiscountApplied,10%
27567,SpecialOffer,SpringSale2024
27568,DiscountApplied,40%
27569,DiscountApplied,40%
27570,PriorityCustomer,Yes
27571,MembershipLevel,Platinum
27572,MembershipLevel,Silver
27573,DiscountApplied,10%
27574,MembershipLevel,Gold
27575,DiscountApplied,30%
27576,DiscountApplied,30%
27577,SpecialOffer,WinterSale2024
27578,DiscountApplied,10%
27579,PriorityCustomer,No
27580,PriorityCustomer,Yes
27581,MembershipLevel,Silver
27582,SpecialOffer,SpringSale2024
27583,PriorityCustomer,Yes
27584,MembershipLevel,Silver
27585,DiscountApplied,30%
27586,DiscountApplied,40%
27587,PriorityCustomer,No
27588,PriorityCustomer,No
27589,MembershipLevel,Silver
27590,DiscountApplied,40%
27591,SpecialOffer,SummerSale2024
27592,PriorityCustomer,Yes
27593,PriorityCustomer,Yes
27594,DiscountApplied,10%
27595,DiscountApplied,40%
27596,DiscountApplied,30%
27597,SpecialOffer,WinterSale2024
27598,SpecialOffer,SummerSale2024
27599,PriorityCustomer,Yes
27600,MembershipLevel,Platinum
27601,DiscountApplied,20%
27602,PriorityCustomer,Yes
27603,SpecialOffer,SpringSale2024
27604,PriorityCustomer,No
27605,PriorityCustomer,No
27606,SpecialOffer,WinterSale2024
27607,DiscountApplied,40%
27608,MembershipLevel,Platinum
27609,SpecialOffer,SummerSale2024
27610,PriorityCustomer,Yes
27611,DiscountApplied,20%
27612,SpecialOffer,WinterSale2024
27613,SpecialOffer,SpringSale2024
27614,SpecialOffer,HolidaySale2024
27615,MembershipLevel,Gold
27616,SpecialOffer,SpringSale2024
27617,SpecialOffer,WinterSale2024
27618,SpecialOffer,SummerSale2024
27619,PriorityCustomer,No
27620,MembershipLevel,Gold
27621,MembershipLevel,Platinum
27622,DiscountApplied,10%
27623,PriorityCustomer,No
27624,DiscountApplied,30%
27625,PriorityCustomer,No
27626,SpecialOffer,SpringSale2024
27627,MembershipLevel,Gold
27628,PriorityCustomer,Yes
27629,PriorityCustomer,Yes
27630,PriorityCustomer,Yes
27631,MembershipLevel,Platinum
27632,PriorityCustomer,Yes
27633,SpecialOffer,SummerSale2024
27634,SpecialOffer,SummerSale2024
27635,DiscountApplied,30%
27636,PriorityCustomer,Yes
27637,SpecialOffer,HolidaySale2024
27638,SpecialOffer,SpringSale2024
27639,PriorityCustomer,Yes
27640,MembershipLevel,Platinum
27641,PriorityCustomer,No
27642,PriorityCustomer,No
27643,DiscountApplied,40%
27644,DiscountApplied,30%
27645,SpecialOffer,SummerSale2024
27646,PriorityCustomer,No
27647,MembershipLevel,Platinum
27648,SpecialOffer,SummerSale2024
27649,PriorityCustomer,No
27650,PriorityCustomer,Yes
27651,DiscountApplied,10%
27652,MembershipLevel,Gold
27653,PriorityCustomer,Yes
27654,SpecialOffer,HolidaySale2024
27655,SpecialOffer,SpringSale2024
27656,DiscountApplied,20%
27657,PriorityCustomer,No
27658,PriorityCustomer,No
27659,MembershipLevel,Gold
27660,PriorityCustomer,No
27661,MembershipLevel,Silver
27662,DiscountApplied,20%
27663,DiscountApplied,40%
27664,PriorityCustomer,Yes
27665,DiscountApplied,20%
27666,SpecialOffer,SummerSale2024
27667,MembershipLevel,Platinum
27668,DiscountApplied,20%
27669,DiscountApplied,40%
27670,MembershipLevel,Silver
27671,DiscountApplied,30%
27672,PriorityCustomer,No
27673,MembershipLevel,Platinum
27674,MembershipLevel,Bronze
27675,PriorityCustomer,No
27676,SpecialOffer,SummerSale2024
27677,DiscountApplied,30%
27678,MembershipLevel,Silver
27679,SpecialOffer,HolidaySale2024
27680,SpecialOffer,WinterSale2024
27681,DiscountApplied,40%
27682,DiscountApplied,10%
27683,PriorityCustomer,Yes
27684,MembershipLevel,Bronze
27685,MembershipLevel,Silver
27686,DiscountApplied,20%
27687,MembershipLevel,Gold
27688,PriorityCustomer,Yes
27689,SpecialOffer,SpringSale2024
27690,DiscountApplied,40%
27691,DiscountApplied,10%
27692,MembershipLevel,Silver
27693,MembershipLevel,Silver
27694,SpecialOffer,SummerSale2024
27695,SpecialOffer,HolidaySale2024
27696,PriorityCustomer,Yes
27697,SpecialOffer,SummerSale2024
27698,SpecialOffer,WinterSale2024
27699,PriorityCustomer,No
27700,SpecialOffer,SummerSale2024
27701,DiscountApplied,20%
27702,MembershipLevel,Gold
27703,PriorityCustomer,Yes
27704,PriorityCustomer,Yes
27705,DiscountApplied,10%
27706,MembershipLevel,Gold
27707,MembershipLevel,Silver
27708,MembershipLevel,Gold
27709,SpecialOffer,SpringSale2024
27710,MembershipLevel,Bronze
27711,SpecialOffer,HolidaySale2024
27712,MembershipLevel,Platinum
27713,SpecialOffer,SpringSale2024
27714,SpecialOffer,WinterSale2024
27715,DiscountApplied,30%
27716,PriorityCustomer,No
27717,DiscountApplied,20%
27718,PriorityCustomer,Yes
27719,SpecialOffer,HolidaySale2024
27720,PriorityCustomer,No
27721,DiscountApplied,30%
27722,PriorityCustomer,No
27723,MembershipLevel,Platinum
27724,MembershipLevel,Gold
27725,DiscountApplied,10%
27726,DiscountApplied,30%
27727,DiscountApplied,30%
27728,DiscountApplied,30%
27729,PriorityCustomer,Yes
27730,DiscountApplied,40%
27731,DiscountApplied,30%
27732,MembershipLevel,Bronze
27733,DiscountApplied,20%
27734,DiscountApplied,20%
27735,PriorityCustomer,Yes
27736,PriorityCustomer,Yes
27737,MembershipLevel,Bronze
27738,SpecialOffer,HolidaySale2024
27739,MembershipLevel,Bronze
27740,PriorityCustomer,No
27741,DiscountApplied,10%
27742,PriorityCustomer,No
27743,DiscountApplied,10%
27744,DiscountApplied,30%
27745,SpecialOffer,HolidaySale2024
27746,DiscountApplied,30%
27747,MembershipLevel,Platinum
27748,PriorityCustomer,Yes
27749,DiscountApplied,20%
27750,SpecialOffer,HolidaySale2024
27751,MembershipLevel,Gold
27752,MembershipLevel,Bronze
27753,PriorityCustomer,Yes
27754,SpecialOffer,HolidaySale2024
27755,PriorityCustomer,No
27756,PriorityCustomer,Yes
27757,PriorityCustomer,Yes
27758,SpecialOffer,SummerSale2024
27759,PriorityCustomer,No
27760,PriorityCustomer,Yes
27761,DiscountApplied,20%
27762,PriorityCustomer,Yes
27763,PriorityCustomer,Yes
27764,MembershipLevel,Silver
